 , , F, , , , 

vowel	stress	word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	pPhone	fPhone	allPhones	index	nFormants	poles	bandwidths
AY	1	I	1071.8	1924.0	2686.0	104.4	527.7	532.5	15.594	15.606	15.696	0.09	41	0	0	0	0	0			885.7	2043.4	847.7	2164.0	807.6	2244.4	759.9	2338.9	745.0	2411.1			['AY1']	0	5	[1191.2646888917245, 2506.7979789574583, 4637.621472544961],[1118.0008310559422, 2232.992969346175, 3103.765036763383, 4722.718622529149],[1071.823098595525, 1924.0123285597263, 2686.017339257798, 4123.103727462799, 4746.8968174755555],[1048.514556051372, 1553.7420818298797, 2175.60383040463, 2888.27506657404, 4235.551260771393, 4848.005816618636]	[239.94493013619754, 435.5864820009194, 508.4306059910731],[145.34572500232483, 490.1786705463212, 1122.8027677344764, 308.2681255515434],[104.35831807232402, 527.7388135258983, 532.5366541463318, 1480.5975544132034, 803.0006081564242],[131.44789923191874, 844.2392783308637, 591.1085804894597, 459.6988005416772, 567.8890901751962, 306.1305438599627]	removed	unallowed
EH	0	ENJOY	756.3	2424.0	3350.3	255.1	157.7	559.2	15.723	15.696	15.777	0.081	2	4	4	2	0	4			800.0	2472.2	752.7	2422.5	723.7	2409.6	688.8	2397.7	667.8	2351.1		N	['EH0', 'N', 'JH', 'OY1']	0	4	[901.3582030041098, 2770.699734959025],[756.2865342369311, 2424.0429449799844, 3350.324488513673, 4623.048336814134],[750.1705233929916, 2350.159692751342, 2562.281090820371, 3569.2444529989416],[685.173699477156, 1500.1024481294726, 2446.013526766901, 3316.0253944845444, 4190.158919748244, 4713.290944670729]	[1630.0897592784656, 448.53028826910145],[255.12123254330749, 157.6575904290627, 559.213793727799, 475.2184596905175],[254.50514428060654, 2302.1328584031094, 1380.881505084015, 510.9007645012469],[186.1562545797462, 985.0495584682991, 109.1454463814276, 370.9103398271095, 1408.408778064669, 453.40832429591666]	removed	unallowed
OY	1	ENJOY	857.6	1454.0	2046.5	218.4	96.9	1772.3	15.986	15.976	16.006	0.03	61	0	0	0	5	0			857.6	1454.0	857.6	1454.0	875.8	1454.6	888.6	1455.1	888.6	1455.1	JH		['EH0', 'N', 'JH', 'OY1']	3	6	[1313.1307605529125, 2563.9568143627403, 4486.035730167941],[1267.939739013012, 2188.4810717403634, 3859.5367698268105],[889.7657341825075, 1467.2712498841904, 2931.1089478414615, 4346.5549673089245, 4848.434718073097],[857.6451600299101, 1454.0274414690564, 2046.4974155816005, 2991.9091430323683, 4288.585147922644, 4880.164651406362]	[221.63120357948975, 1986.9042470084876, 636.3470807786615],[1048.1471621716107, 620.1399054277629, 661.7262967468971],[224.56541152166832, 82.31378832388637, 253.19912793846586, 408.0482478877589, 1189.5940939305801],[218.44010949787108, 96.9265249515221, 1772.285543086452, 211.3804049223378, 236.44569791697953, 359.79587653815645]	removed	unallowed
AH	0	ABOUT	893.5	1421.9	2975.6	344.8	523.9	328.1	16.166	16.146	16.206	0.06	6	1	1	2	0	1			971.7	1463.0	893.1	1408.5	881.4	1328.5	844.2	1314.3	736.7	1274.7		B	['AH0', 'B', 'AW1', 'T']	0	4	[1014.7578146328283, 2465.942251152736],[893.5281811292806, 1421.9417694130848, 2975.6066249614505, 4521.099676528099],[794.3654397806328, 1394.52349794205, 2838.3369098650746, 4350.746803658161, 4598.5885064155045],[786.633082587314, 1378.4127465674537, 2240.818233932602, 2859.737182448862, 4295.896592521866, 4766.777965848398]	[246.13690375193312, 1510.813249218904],[344.8097073865225, 523.885697758931, 328.14145938379255, 179.32069467464197],[50.6544137265057, 66.4096264799997, 104.91449643231766, 568.780422350848, 1289.54520435403],[39.21173578466475, 67.06522472934054, 2174.5802497674713, 118.15389837241328, 291.34518979967874, 726.593963673644]	removed	unallowed
AW	1	ABOUT	855.8	1344.4	2806.6	87.8	70.1	144.6	16.285	16.256	16.436	0.18	42	1	4	1	1	0			911.1	1364.9	988.8	1408.8	937.9	1372.2	882.8	1360.8	890.9	1393.0	B	T	['AH0', 'B', 'AW1', 'T']	2	5	[1092.5818921936666, 2152.1077167949047, 3903.8796754066566],[1040.9006436673976, 1372.6292980338546, 2946.209630190904, 4120.37164885845],[855.8421761263011, 1344.3926470449667, 2806.641497408794, 4075.193223901916, 4247.095026297138],[830.4950008154644, 1321.0116259627841, 2111.132248717571, 2850.652351698905, 4052.4041796389374, 4567.320388936731]	[195.6347061026859, 1495.7082696784983, 680.0720889602968],[332.7469023661217, 418.04007636772553, 288.1667072963082, 119.9977119786852],[87.79398466433373, 70.07496759805923, 144.60634129760513, 826.6191613664585, 1152.1849177078777],[62.66169520300738, 62.252585091140745, 1154.5268478500755, 125.03803872309372, 152.8642503030692, 570.2616786971445]	removed	unallowed
IH	1	THIS	776.6	2508.7	3375.2	1158.4	187.3	646.6	16.573	16.537	16.646	0.109	1	3	4	1	3	0			779.8	2482.3	772.1	2512.2	720.2	2525.4	562.8	2430.1	443.6	2343.6	DH	S	['DH', 'IH1', 'S']	1	4	[2543.8118773308815, 3706.7077446043386],[776.6463076491622, 2508.712031288878, 3375.2091029433477, 4651.191745794348],[736.6023439683867, 2497.589641863706, 2690.87509195834, 3684.0321009063605],[806.4897308390792, 2032.5129605290508, 2706.1479442745513, 3454.4868697465786, 4051.827763505843]	[284.63860193432373, 1131.0401856687884],[1158.3717316544753, 187.27965484432715, 646.5685744618949, 857.4463585847953],[1021.6876383760791, 1222.8830153272336, 1397.9886083266842, 625.7311478501548],[897.9890630573016, 1367.8940737969097, 465.00698911576643, 1357.717565149951, 963.0536848482624]	removed	unallowed
AW	1	HOUSE	1043.3	1505.2	2626.2	161.1	218.0	897.1	16.891	16.867	17.057	0.19	42	3	4	1	0	0			1090.8	1518.4	1051.9	1463.0	972.0	1333.2	926.5	1267.4	811.6	1316.3	HH	S	['HH', 'AW1', 'S']	1	5	[1229.056136981974, 1971.351210710317, 3863.4554829079348],[1131.7681119859874, 1617.0538530997915, 3230.0308539170233, 4030.2959179085087],[1043.270299010812, 1505.220202286941, 2626.216462794872, 3777.6826961177176, 4030.949480558987],[987.2682938268085, 1417.0748379216486, 2034.7692318573522, 3127.006782869622, 3939.487001001504, 4433.763277349849]	[199.77667469668597, 1046.4067688895166, 271.4321628410309],[199.89196627950736, 418.10158328976036, 760.2947668976108, 271.47153996788535],[161.10813047476412, 217.95724536602052, 897.1304677978546, 883.3170435492069, 590.6170069821068],[143.42196114232257, 184.93693068718275, 655.4951639398063, 574.4280997663677, 274.4081096891875, 908.7281837743034]	removed	unallowed
AE	1	AND	1034.6	2273.0	4307.8	138.0	466.0	822.8	17.15	17.087	17.277	0.19	3	4	4	2	0	3			1020.1	2499.4	1036.3	2279.3	1132.8	2435.3	1321.9	2397.0	1225.8	2312.4		N	['AE1', 'N', 'D']	0	3	[1034.5630020845688, 2273.0474059754033, 4307.8472198664585],[990.1344195442217, 1983.4694481550428, 3174.984681162305, 4603.5499602533955],[983.5512323590251, 1916.2682883451187, 2909.427982840845, 3783.4332957436745],[979.7156377188893, 1881.051796724703, 2156.3703940317873, 3168.867708596721, 4440.726127897464]	[138.02766760789268, 465.99143011138995, 822.7816926003724],[29.820560896250328, 164.2375491379299, 477.77012400172856, 426.3944150236278],[16.4118114811958, 153.28152074135932, 690.8345245193314, 1598.8602323175046],[13.443069895975325, 278.0310437388244, 952.9748623233103, 456.93628754294895, 552.5033243812627]	removed	unallowed
AY	1	I	1054.9	1659.1	2456.2	103.1	248.9	929.0	17.391	17.357	17.527	0.17	41	0	0	0	0	0			1054.9	1659.1	989.8	1690.5	825.9	1993.3	726.4	2044.2	499.5	1620.6			['AY1']	0	6	[1310.895390471516, 2372.706567976342, 4142.330649599249],[1172.312060528815, 1929.917855043877, 3223.782862392032, 4244.31696754675],[1085.7950728504575, 1742.2951073071229, 2789.5531435787993, 3952.4362256344916, 4387.483162361161],[1054.8699707834278, 1659.120969329866, 2456.220896034772, 3130.7760257150185, 4149.786029637753]	[320.34921760510804, 777.1095725541776, 385.397382026043],[218.50380438061447, 500.5075436243089, 804.1285679129346, 285.5033743260256],[123.80694120839956, 238.0957089814376, 530.0615591440343, 663.1801651477473, 1053.0005553308104],[103.10597634691669, 248.90754083012467, 928.9776423032569, 826.8757913825472, 533.6455121819109]	removed	unallowed
IH	1	THINK	656.6	2420.3	3317.8	479.9	103.4	213.0	17.703	17.677	17.756	0.079	1	4	6	2	3	3			565.4	2343.1	664.0	2436.8	673.3	2499.2	677.5	2512.6	690.4	2523.7	TH	NG	['TH', 'IH1', 'NG', 'K']	1	4	[2574.5596020744033, 4141.430736243454],[656.5842651050286, 2420.2969037044722, 3317.8237468863067, 4448.471830057982],[640.2687406490243, 2202.2398027860354, 2563.3557808187593, 3353.698260995034, 4461.9826554691335],[566.4191176714975, 1640.259576034943, 2443.116899914593, 3319.747797265487, 4114.702710471112]	[330.57958011876525, 616.3663716950209],[479.8767941857998, 103.41980058272837, 213.0432011872802, 104.99521876149149],[524.6365792434174, 2549.458325081525, 1176.2932498641806, 224.18152573764704, 82.20878559352025],[339.5583093620218, 1179.020182275754, 98.4220984548152, 191.40937897654706, 1273.9076479045586]	removed	unallowed
EH	1	WHEN	861.6	2023.9	3187.5	243.9	207.2	241.5	18.461	18.438	18.508	0.07	2	4	4	2	9	0			861.3	1995.6	862.0	2027.2	859.6	2072.3	837.2	2123.1	740.6	2110.8	W	N	['W', 'EH1', 'N']	1	4	[1478.9644337859447, 2522.2059513333484],[861.579771501341, 2023.8534626740618, 3187.527944839932, 4472.150062745957],[828.833560773794, 1964.0234402351407, 3078.813088493125, 4086.6197391876253],[808.0279667350243, 1916.8002335981105, 2147.7164263355157, 3123.1080327222885, 4090.8089767260426]	[1197.9715841865977, 2358.135667162147],[243.9432206444661, 207.22060859986658, 241.51229432206583, 624.1784203679525],[108.50657963000602, 131.33545030772376, 265.13147836505647, 876.203283477082],[84.23801256349347, 519.3672461240014, 1104.6500037501378, 195.10835763024582, 502.65074381089676]	removed	unallowed
AY	1	I	1583.1	2574.1		1112.1	2292.2		18.581	18.578	18.708	0.13	41	0	0	0	0	0		m	1470.9	2409.1	1498.1	2001.4	1583.1	2574.1	1303.6	3170.0	756.6	1493.0			['AY1']	0	3	[1583.100993062877, 2574.055187012626],[1349.9857238122647, 2402.2271854281857, 4053.560326881707],[919.9373345772285, 1884.852674179457, 3167.1294073195404, 4096.146273632522],[910.8879599288521, 1858.821750903623, 2768.5393204376505, 3322.857856579634, 4238.248270280117]	[1112.086445789041, 2292.245646880332],[507.49517507761493, 970.9317802794391, 1062.5049670828485],[182.73567243886293, 185.74578447514156, 298.5797788118944, 512.8816576024657],[153.02460202768606, 186.7742973800837, 1127.3014390358614, 547.0489696907115, 407.6374914077914]
AA	1	WALK	793.7	1327.7	3027.3	120.5	299.9	178.3	18.861	18.797	18.988	0.191	5	1	6	1	9	0			714.4	1126.8	806.3	1335.8	875.5	1315.9	866.4	1190.9	868.7	1163.8	W	K	['W', 'AA1', 'K']	1	5	[913.1122885244928, 3115.6614872321825, 3940.3829105003965],[946.9295523591062, 3078.692059414424, 3983.9290660424576],[793.6878634210552, 1327.6748193705428, 3027.3461433662765, 3885.5746300369287, 4832.000374501466],[771.7574978286634, 1280.5280527049651, 2345.8847015121464, 3147.7743944184967, 4013.4545984411234]	[158.28139724741035, 977.5272110292384, 745.856031453326],[174.63080716420575, 634.7066594441388, 563.471371070448],[120.49567096303497, 299.89563707279865, 178.3349905662505, 219.49439997258958, 1055.2875175091563],[341.52000964635357, 680.7304077933029, 2322.9128238118556, 183.47330496355917, 244.62144085917447]	removed	unallowed
AW	1	OUT	1026.4	1576.4	1630.3	290.5	130.5	1025.3	19.098	19.087	19.247	0.16	42	1	4	1	0	0			1024.9	1592.2	1005.1	1566.8	1010.0	1488.1	952.2	1307.5	844.5	1165.2		T	['AW1', 'T']	0	6	[1502.272022814465, 3269.3709337077253],[1233.02495026123, 1585.738952020025, 3267.970224269164, 4857.8863787773225],[1075.4405033366857, 1578.8935652910668, 3182.9944498640357, 3296.9433534655195, 4961.800837774044],[1026.3667847363486, 1576.4159485774426, 1630.3228760709865, 3145.2377351294404, 3694.0547288947996, 4991.202673104705]	[97.44974240364343, 355.1591358873287],[514.8551466219974, 200.60360609172204, 141.85383478330598, 809.5787525888486],[203.27530382149718, 66.28285317346732, 845.7721982081965, 600.7539209714017, 664.2711544272901],[290.47232774745066, 130.4733321356134, 1025.272573011515, 125.96504571205506, 290.2770523888549, 160.83009779659923]	removed	unallowed
AY	1	I'M	1076.7	1595.2	2929.5	117.8	134.9	272.3	19.334	19.297	19.388	0.091	41	4	1	2	0	0		m	1050.2	1542.7	1075.7	1578.1	1076.9	1603.6	1087.9	1595.9	1028.0	1524.5		M	['AY1', 'M']	0	5	[1354.1865899819188, 3191.0489139328874],[1296.9142190860011, 1907.7021997778093, 3501.7894547649935],[1076.6847440760196, 1595.224485784485, 2929.540334499809, 4046.688750788805],[1075.4232167899695, 1440.6975205838257, 1680.4438736193783, 2986.6524311120697, 4043.463477956773, 5203.305685716678]	[197.09413963423606, 1257.8393949910603],[224.8594359771333, 1388.681599041121, 883.1100162698942],[117.7882909547464, 134.91430944048724, 272.25135724488496, 424.4793014983378],[202.9708465767318, 776.0116892344917, 523.5348648903185, 111.2124176651533, 98.22449869464292, 220.05427699993382]	removed	unallowed
OW	1	GOING	594.1	1150.9	2926.2	74.8	41.2	129.5	19.592	19.567	19.668	0.101	62	0	0	0	6	1			589.8	1156.6	621.2	1145.6	710.1	1152.2	757.6	1209.0	711.3	1319.5	G	IH0	['G', 'OW1', 'IH0', 'NG']	1	5	[940.4923815074778, 4039.43204992869],[884.6318794616127, 2038.2510841851201, 3881.753499848259],[594.1431428751177, 1150.9352048974956, 2926.2199610635416, 4191.772324348098, 5103.901149770877],[584.2969019627584, 1141.6079154216097, 2377.7576049142504, 2965.501517588364, 4195.505621294544, 5046.535584095944]	[286.9997505546156, 1111.6067816843229],[707.0854797659429, 736.887703148379, 785.043781709537],[74.82074265538493, 41.204138132083514, 129.54282913895932, 238.29484034370148, 1003.9574464043876],[43.86780155935643, 31.227348214864097, 1605.2802849374314, 163.63963521669598, 137.27999165897327, 442.7376327320939]	removed	unallowed
IH	0	GOING	546.9	2180.3	3073.8	376.4	907.9	725.8	19.704	19.668	19.777	0.109	1	4	6	2	0	0			605.9	1723.2	536.4	2249.8	499.3	2654.7	483.3	2702.3	456.2	2768.4	OW1	NG	['G', 'OW1', 'IH0', 'NG']	2	4	[687.0947742620884, 2774.289790335546],[546.9148790496788, 2180.3211460787043, 3073.832039851861, 5086.6017798176445],[508.9151285523637, 1760.810300449385, 2844.406928913056, 4033.1535162122805, 5168.1255496355725],[502.05821600241165, 1671.8658878566189, 2246.663401490947, 2913.4912198734883, 4144.282459736052, 5161.371066054298]	[791.0422580278339, 905.1121814874044],[376.3630640951985, 907.8615937876768, 725.8321479306542, 570.4429794445169],[48.96640006382311, 196.59148543151576, 160.29499563572324, 671.152157101709, 453.1558305769379],[30.621697070143174, 306.4673758681661, 1085.9608351809702, 166.82377328493914, 283.3039120017742, 164.12762175925286]	removed	unallowed
AH	0	TO	372.2	2066.7	3183.4	103.5	262.2	216.0	19.914	19.898	19.947	0.049	6	0	0	0	3	0			445.6	2176.1	372.5	2048.7	381.9	1912.8	382.2	1814.3	372.4	1799.9	T		['T', 'AH0']	1	4	[1017.1437628044661, 3083.0244841600115],[372.224269257229, 2066.749804669728, 3183.3618071803153, 4689.080131732578],[371.12254714359716, 1998.7331223190347, 3058.47006633608, 4155.393557930947],[364.13274550677596, 1493.8735306148883, 2084.7044159680577, 3071.715298865549, 3934.5945177633716]	[836.3481521929039, 816.2329069358136],[103.4703688457518, 262.153860799453, 216.01879684076906, 767.7751522337267],[54.52001863490889, 198.84266551907794, 265.0226765378651, 1188.574051658266],[25.47909682269554, 1119.146148108147, 220.9961498081328, 147.58861097402666, 456.509592114876]	removed	unallowed
IY	1	BE	358.4	1755.3	2771.0	143.2	487.8	251.7	20.061	20.017	20.148	0.131	12	0	0	0	1	0			341.6	1798.0	361.9	1744.8	398.4	1740.1	426.5	1735.9	405.2	1622.6	B		['B', 'IY1']	1	6	[2955.1042499155024, 4012.707883732767],[2885.9309720717843, 3244.422022919716, 4491.806684043409],[357.49539394801945, 2419.7500913366034, 3018.566837880757, 3911.5585840131344],[358.3555951824598, 1755.272625733486, 2771.003284811785, 3207.2720512021497, 4126.631073163169, 4941.237954230157]	[291.87273552442457, 1372.2018579430098],[468.0825920527686, 1091.5757983530032, 904.4109061342933],[499.38442986467095, 930.9240231948265, 282.9403306589254, 876.7467429123878],[143.18104424299952, 487.84861032082864, 251.74914584827198, 258.5100661889944, 440.16184335948424, 625.515064381344]	removed	unallowed
AH	0	THE	666.1	1623.5	1735.2	169.5	262.8	1484.6	20.204	20.187	20.237	0.05	6	0	0	0	3	0			654.5	1616.4	666.1	1623.5	658.9	1547.0	628.7	1469.9	608.9	1416.0	DH		['DH', 'AH0']	1	6	[1235.1271775804657, 2552.773977268789, 3497.0741439458957],[746.3856170192421, 1676.93005484691, 2946.910261990783, 4243.478745632904],[686.4745148834462, 1635.277187557162, 2867.3927894758544, 3904.4074288179945, 4230.199171153797],[666.1087800092788, 1623.5190304825467, 1735.2089813787616, 2884.428252342915, 3921.694715972127, 4532.541187027241]	[783.1678902752496, 2463.8644800414336, 1336.4018492446914],[640.6515756494142, 366.5947885736813, 201.709882331586, 239.73857650838454],[170.68555366483898, 125.70911833395279, 146.68490222023286, 1667.3328103802069, 479.8325409840036],[169.5030939541599, 262.79088540775246, 1484.567979884727, 81.95198720292827, 326.6639104808404, 360.87018721273023]	removed	unallowed
OW	1	MOST	598.3	1085.1	2638.2	531.8	1120.9	1095.0	20.386	20.348	20.498	0.15	62	3	4	1	2	0			582.6	1093.5	658.7	1067.7	692.1	1064.6	721.3	1275.0	707.0	1428.2	M	S	['M', 'OW1', 'S']	1	6	[627.2290987424628, 3346.3784668311355, 3846.4948511956886],[640.0993114771202, 2913.523150945086, 3739.9247144461606],[633.2674031131944, 1302.8026599554264, 3263.710516849498, 3849.322126023708],[598.3271015820171, 1085.065164459999, 2638.1938334201755, 3537.4811474552744, 4091.8427394325713]	[118.90964336879212, 1300.784919126474, 272.57440852065446],[141.6559594845829, 2012.678878464654, 525.1150491259871],[429.7907763525781, 1702.2758400694418, 860.9559810668401, 448.1858276735386],[531.7500772495614, 1120.9145748876408, 1095.0452875966687, 487.4999584550863, 399.9798437815547]	removed	unallowed
AW	1	PROUD	1007.8	1555.0	1656.7	146.6	107.4	1686.4	20.811	20.758	21.038	0.28	42	1	4	2	8	0			1011.3	1550.0	1055.3	1491.3	1016.3	1426.7	891.3	1269.1	730.6	1216.9	R	D	['P', 'R', 'AW1', 'D']	2	6	[1474.6555010253987, 2365.725429414767],[1190.1784964014155, 1580.6222833962127, 3233.9414495276933, 4662.093986802382],[1014.7993095071199, 1549.3991177030348, 2935.72265251621, 3591.461657799935, 5038.083879712153],[1007.8290370392092, 1555.0349173782465, 1656.692172083466, 2989.501031095814, 3682.3899567570693, 4959.306780559534]	[990.7825829436717, 2512.5510581552608],[463.62756363991946, 374.7883314368573, 259.5586592435824, 1117.2411892563923],[109.42970547256408, 68.99325239304262, 347.3406282168658, 494.7594930348337, 1085.6670608148656],[146.57219852779616, 107.38650787237279, 1686.3882135576187, 155.6995891759451, 202.419974819241, 284.26896836533217]	removed	unallowed
IH	1	IS	404.0	2672.4	3579.4	556.8	100.7	696.9	21.154	21.087	21.288	0.201	1	3	4	2	0	0			381.7	2642.2	401.5	2672.4	477.4	2621.1	562.2	2574.8	529.5	2418.9		Z	['IH1', 'Z']	0	4	[2713.4506303115613, 4171.43415205502],[403.96550542261036, 2672.4456463955557, 3579.4038179127942, 4879.501212309473],[400.05496148031955, 2211.441763804768, 2696.855068106664, 3705.4819347837033, 4909.928448654299],[400.5717703844108, 2058.8628604883693, 2631.413916098503, 3228.9068391003775, 4256.421727120295]	[196.19675602661738, 1636.6170212766408],[556.8427398075171, 100.67437756545438, 696.8637780243215, 931.5355664623482],[354.93439640300477, 1577.528478371226, 107.32862579887103, 398.7114030564899, 387.3751989920061],[367.0691193807639, 2465.6215128266213, 589.4630519959879, 957.6362192326196, 385.6945849022511]	removed	unallowed
AH	1	OF	809.2	1169.6	3062.0	32.1	126.0	228.8	21.521	21.438	21.688	0.25	6	3	2	2	0	0			829.1	1264.7	807.1	1157.2	838.2	1209.1	867.0	1266.4	865.1	1399.0		V	['AH1', 'V']	0	5	[871.8636451122782, 2864.9468266093854, 3812.137183582078],[861.1636701682378, 1296.9717672831566, 3294.246595796589, 4175.584019125145],[809.2336888534894, 1169.5569128870882, 3062.045495916775, 3789.8949333088112, 4326.578633628979],[802.3867774865029, 1140.5954197768672, 2378.1683299577185, 3135.023896083705, 3900.2673955241703, 4452.869700869504]	[54.786930826277654, 2067.8806555138685, 516.1349519486428],[78.64095093221654, 1070.199947536982, 267.3733535928044, 218.5273521427628],[32.09305360766547, 126.0414877122426, 228.75663571287276, 455.8790553131141, 376.74939464640704],[25.212376066953425, 98.03672069454147, 1542.9497156756875, 210.58857628624057, 278.2395039073537, 327.04620598609307]	removed	unallowed
AH	0	THE	511.0	1479.5	2093.4	173.2	215.8	2042.7	21.758	21.748	21.778	0.03	6	0	0	0	3	0			511.0	1479.5	511.0	1479.5	513.3	1473.0	524.1	1475.3	524.1	1475.3	DH		['DH', 'AH0']	1	6	[804.0349864972807, 2155.5464532322185, 3798.5689010449396],[543.6736355704206, 1583.140908365993, 2915.905640931391, 4047.183742495754],[521.6383732688572, 1506.8650716996283, 2637.9618699907755, 3686.9006436527056, 4267.096032062478],[510.99176452479117, 1479.5328871833526, 2093.4338586116924, 2861.8431486051823, 3806.207809099979]	[945.190249565944, 1068.9357048425663, 526.8441190656831],[1045.6393365439642, 779.649369828026, 673.9009197822301, 328.03511783384295],[185.53043107100922, 182.11634010578757, 276.14821882521176, 490.5870268671923, 412.26723354522835],[173.23516528429462, 215.78095593059277, 2042.7176792464693, 292.8866563107499, 292.31839884808994]	removed	unallowed
EH	1	FRIENDSHIP	897.6	2034.0	3350.0	150.7	168.5	833.2	21.994	21.948	22.087	0.139	2	4	4	2	8	4			926.9	1989.0	895.5	2048.9	883.8	2202.0	830.1	2275.0	767.1	2353.2	R	N	['F', 'R', 'EH1', 'N', 'D', 'SH', 'IH2', 'P']	2	4	[1020.9177696225604, 2197.1413061458584, 4286.589973105236],[897.5644242367893, 2034.0153772072767, 3350.0294257236087, 4437.836689512755],[868.9205244139262, 1956.093971206524, 2889.9490879455557, 4269.758183974737],[856.6953323277767, 1818.0343690721836, 1992.9829207070136, 2998.1336247866852, 4229.786574281113]	[594.2905730030244, 449.5038857859783, 385.0562748907025],[150.69174799503085, 168.48621244954913, 833.2145556624841, 318.50082937900146],[50.25284650062744, 97.03299970772262, 444.33314797794077, 232.6647867165237],[42.169997075740454, 945.8436275850909, 469.97107718685686, 332.5394834962464, 169.39559649148205]	removed	unallowed
IH	2	FRIENDSHIP	662.4	2368.0	2885.0	748.2	657.6	743.9	22.315	22.278	22.388	0.11	1	1	1	1	5	0			467.5	2530.5	684.9	2324.9	707.5	2033.0	682.6	1725.3	625.0	1509.0	SH	P	['F', 'R', 'EH1', 'N', 'D', 'SH', 'IH2', 'P']	6	5	[1606.37883583789, 3084.556906658181],[749.6762288269455, 2715.3239838087, 3067.840279458802, 4370.662059900741],[662.40876829434, 2367.9911032922478, 2885.0032141211177, 3664.3048352306696, 4463.286699539062],[552.5759826265842, 1641.3928299056245, 2594.3109415247436, 3061.335822417888, 4031.617913191279, 4591.3455551515435]	[2046.3453222340324, 342.5287970513047],[1674.8158368602244, 458.06495823034004, 996.955685594987, 285.5043755365682],[748.2423250997251, 657.6089206629132, 743.9458908095337, 777.823357083483, 283.8138891328646],[634.918107702856, 890.6946260417405, 352.3189246068295, 291.00889448605835, 340.17603908244195, 215.18494287356506]	removed	unallowed
AE	1	THAT	927.1	1894.1	3396.4	91.9	163.7	308.4	22.544	22.508	22.617	0.109	3	1	4	1	3	0			914.7	1916.2	926.1	1892.3	956.1	1862.4	1035.6	1924.6	1035.4	1930.5	DH	T	['DH', 'AE1', 'T']	1	4	[1108.6581654981173, 2346.707497361012, 4293.821684150872],[927.1104868964774, 1894.1359148618474, 3396.37390359708, 4560.980864549834],[909.7622192705267, 1837.9370712243544, 3152.7288520496923, 3580.7717863490875, 4580.195580546601],[897.847621766303, 1763.2419338025843, 1908.63685519392, 3284.2523649976692, 4148.676714096183, 4657.129874082401]	[463.34980188545995, 1181.0362356078808, 644.1619681780811],[91.935180034797, 163.69695922470115, 308.42955403972246, 216.62882478973535],[45.37997906577039, 123.17503409904992, 842.6834465464469, 1596.8703839117195, 261.2436000151138],[38.6797230727526, 709.2046063070898, 476.3222533598211, 283.0789163926163, 741.2802034629137, 298.68113019476647]	removed	unallowed
AY	1	I	1113.9	1637.2	2276.2	92.5	206.2	1151.5	22.685	22.648	22.827	0.179	41	0	0	0	0	0		s	1116.3	1638.8	1074.3	1662.3	1018.2	1834.2	799.5	1815.2	767.6	1806.9			['AY1']	0	6	[1373.8028567574524, 2945.4997767750397, 4070.713803205434],[1223.1052517702512, 1839.1879273726768, 3713.484935843332, 4552.914994360642],[1146.706873478659, 1705.7676651132206, 3248.0721087074116, 4090.1430294363554],[1113.9438837572072, 1637.210286303377, 2276.154106596079, 3450.8962165317434, 4176.5272159492915]	[207.3782064674601, 3147.540596118646, 679.4802221695156],[190.38423038836297, 488.4275991563247, 455.14600337046767, 771.3610904798453],[100.23358358463776, 178.71033085631126, 670.0099962306494, 412.3853145177153],[92.51765807842892, 206.2284359212837, 1151.5014344698625, 467.9338657294156, 330.46728586246036]	removed	unallowed
EY	1	MAKE	811.3	2360.0	3160.1	97.9	254.1	827.3	23.042	22.947	23.138	0.191	21	1	6	1	2	0			796.5	2313.1	798.9	2350.8	811.3	2360.0	834.6	2295.0	755.1	2405.5	M	K	['M', 'EY1', 'K']	1	5	[1217.8124982764084, 2915.126070085082],[835.3553044095488, 2442.8837380510868, 3471.403146362709, 4336.609129233522],[811.2775963011208, 2360.04398476023, 3160.096319672272, 4051.4594747763604],[798.8158311703467, 1524.225606251013, 2384.762338516817, 3160.3052884006465, 4001.34115095602, 4743.04642490049]	[1502.5008999391084, 899.373549360306],[178.58742055889564, 211.28805643232036, 580.6666659546765, 555.797493251594],[97.89578479929214, 254.1033819419027, 827.3211903495193, 859.8169857156879],[101.68093934679479, 1715.2868097783642, 183.01630789958548, 435.2750049873347, 361.64676266462544, 773.3542224843745]	removed	unallowed
AE	1	AND	1028.1	1868.1	3155.4	87.6	332.4	981.3	23.479	23.449	23.538	0.089	3	4	4	2	0	0			1027.3	1836.9	1027.2	1872.4	997.1	1920.5	945.6	1922.9	889.2	1939.4		N	['AE1', 'N']	0	5	[1141.1643550554704, 2418.9359375198337, 4280.735568797661],[1044.6959919157905, 1943.3401617380507, 3281.698553071107, 4478.392321481184],[1028.116201128115, 1868.1025758947121, 3155.4258397276194, 3806.6069622421433, 4520.467937461041],[1002.0770338544736, 1515.3125022927134, 2030.4149197553206, 3189.4979651460944, 4328.23395699957, 4707.705273365968]	[243.8105545172847, 822.9774147801559, 551.4915301713023],[107.9707964464475, 360.32318705939207, 597.6788281863202, 301.6195804840115],[87.56781543231084, 332.4244894386801, 981.2773081476008, 3017.789405888768, 1059.0128141592058],[100.40348513576984, 836.9995399909213, 448.96536360285717, 393.96790368968607, 576.8533371996964, 1144.4731460482215]	removed	unallowed
